"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
36332020,3633,2020,"GA0340500","GA0340500","","N","N",,"I","SOUTH GEORGIA ST COLLEGE","SOUTH GA COLL PUB SAF DEPT DOUGLAS","South Georgia State College","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-JAN-20,01-JAN-20,,"N","COFFEE","Non-MSA","Y","Y","Y"
36352020,3635,2020,"GA0350100","GA0350100","","N","N",,"I","MOULTRIE","MOULTRIE PD","Moultrie","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",14199,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",35,0,35,2,4,6,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","COLQUITT","Non-MSA","Y","Y","Y"
36372020,3637,2020,"GA0350300","GA0350300","","N","N",,"I","DOERUN","DOERUN PD","Doerun","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",732,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-20,01-NOV-20,01-NOV-20,"N","COLQUITT","Non-MSA","Y","Y","Y"
36382020,3638,2020,"GA0350400","GA0350400","","N","N",,"I","NORMAN PARK","NORMAN PARK","Norman Park","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",961,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","COLQUITT","Non-MSA","Y","Y","Y"
36412020,3641,2020,"GA0360100","GA0360100","","N","N",,"I","GROVETOWN","GROVETOWN DEPARTMENT OF PUBLIC SAFETY","Grovetown","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",15650,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,1,21,2,8,10,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","COLUMBIA","Augusta-Richmond County, GA-SC","Y","Y","Y"
36432020,3643,2020,"GA0370000","GA0370000","","N","N",,"I","COOK","COOK CO SO ADEL","Cook","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",8775,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",27,9,36,3,11,14,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-DEC-19,"N","COOK","Non-MSA","Y","Y","Y"
36472020,3647,2020,"GA0380000","GA0380000","","N","N",,"I","COWETA","COWETA CO SO NEWNAN","Coweta","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",99880,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",160,38,198,16,50,66,0,0,01-JAN-18,01-DEC-18,01-DEC-18,01-MAR-19,01-MAR-19,01-MAR-19,"N","COWETA","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36482020,3648,2020,"GA0380100","GA0380100","","N","N",,"I","NEWNAN","NEWNAN PD","Newnan","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",42658,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",78,2,80,8,13,21,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","COWETA","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36492020,3649,2020,"GA0380200","GA0380200","","N","N",,"I","GRANTVILLE","GRANTVILLE PD","Grantville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",3322,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,1,1,2,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","COWETA","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36512020,3651,2020,"GA0390000","GA0390000","","N","N",,"I","CRAWFORD","CRAWFORD CO SO KNOXVILLE","Crawford","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",11394,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",16,3,19,1,12,13,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-SEP-20,01-JUL-20,01-JUL-20,"N","CRAWFORD","Macon-Bibb County, GA","Y","Y","Y"
36532020,3653,2020,"GA0400000","GA0400000","","N","N",,"I","CRISP","CRISP CO SO CORDELE","Crisp","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",11771,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",45,7,52,15,30,45,0,0,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-20,01-SEP-20,01-SEP-20,"N","CRISP","Non-MSA","Y","Y","Y"
36542020,3654,2020,"GA0400100","GA0400100","","N","N",,"I","CORDELE","CORDELE PD","Cordele","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",10451,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,0,17,1,9,10,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-AUG-20,01-MAY-20,01-MAY-20,"N","CRISP","Non-MSA","Y","Y","Y"
36602020,3660,2020,"GA0430000","GA0430000","","N","N",,"I","DECATUR","DECATUR COUNTY SHERIFF'S OFFICE","Decatur","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",13781,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",28,15,43,2,17,19,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","DECATUR","Non-MSA","Y","Y","Y"
36612020,3661,2020,"GA0430100","GA0430100","","N","N",,"I","BAINBRIDGE","BAINBRIDGE PD","Bainbridge","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",12006,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",32,8,40,5,5,10,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","DECATUR","Non-MSA","Y","Y","Y"
36642020,3664,2020,"GA0430400","GA0430400","","N","N",,"I","DECATUR COUNTY SCHOOLS","DECATUR CO SCHOOL POLICE DEPARTMENT","Decatur County Schools","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,1,6,0,0,0,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-JUL-20,01-JUL-20,01-JUL-20,"N","DECATUR","Non-MSA","Y","Y","Y"
36662020,3666,2020,"GA0440100","GA0440100","","N","N",,"I","DECATUR","DECATUR PD","Decatur","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",26473,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",36,2,38,11,10,21,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JUL-20,01-JUL-20,01-JUL-20,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36672020,3667,2020,"GA0440200","GA0440200","","N","N",,"I","DEKALB COUNTY POLICE DEP","DE KALB COUNTY PD DECATUR","DeKalb County Police Department","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",525376,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",597,38,635,138,201,339,0,0,01-JAN-18,01-JAN-18,01-JAN-18,01-JUL-20,01-JUL-20,01-JUL-20,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36702020,3670,2020,"GA0440500","GA0440500","","N","N",,"I","CLARKSTON","CLARKSTON PD","Clarkston","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",12697,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,0,13,2,0,2,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-NOV-19,01-NOV-19,,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36742020,3674,2020,"GA0440900","GA0440900","","N","N",,"I","STONE MOUNTAIN","STONE MOUNTAIN PD","Stone Mountain","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",6332,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,3,1,4,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36762020,3676,2020,"GA0441100","GA0441100","","N","N",,"I","STONE MOUNTAIN PARK","STONE MOUNTAIN PARK PD STONE MOUNTAIN","Stone Mountain Park","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",15,2,17,3,1,4,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36772020,3677,2020,"GA044139E","GA0441300","","N","N",,"I","AGNES SCOTT COLLEGE","AGNES SCOTT COLLEGE DEPT PUB SFTY DECATUR","Agnes Scott College","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,2,7,9,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-FEB-21,01-FEB-21,01-FEB-21,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36782020,3678,2020,"GA044149E","GA0441400","","N","N",,"I","EMORY UNIVERSITY","DORAVILLE MARSHALS OFFICE","Emory University","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",45,2,47,13,18,31,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36802020,3680,2020,"GA0445100","GA0445100","","N","N",,"I","DEKALB CO SCHOOL SYSTEM","DEKALB CO SCHOOL SYSTEM DEPT OF PUBLIC SAFETY","DeKalb County School System","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",55,105,160,12,23,35,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-MAR-21,01-MAR-21,01-MAR-21,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36812020,3681,2020,"GA0447100","GA0447100","","N","N",,"I","DUNWOODY","DUNWOODY POLICE DEPARTMENT","Dunwoody ","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",49687,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",56,1,57,5,12,17,0,0,01-JAN-18,01-JAN-18,01-JAN-18,01-JUN-19,01-JUN-19,01-JUN-19,"N","DEKALB","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
36822020,3682,2020,"GA0450000","GA0450000","","N","N",,"I","DODGE","DODGE CO SO EASTMAN","Dodge","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",15091,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,8,25,2,21,23,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JUN-20,01-JUN-20,01-JUN-20,"N","DODGE","Non-MSA","Y","Y","Y"
36832020,3683,2020,"GA0450100","GA0450100","","N","N",,"I","EASTMAN","EASTMAN PD","Eastman","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",5018,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,1,2,3,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","DODGE","Non-MSA","Y","Y","Y"
36882020,3688,2020,"GA0460100","GA0460100","","N","N",,"I","VIENNA","VIENNA PD","Vienna","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",3503,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-FEB-19,01-FEB-19,01-MAR-21,01-MAR-21,01-MAR-21,"N","DOOLY","Non-MSA","Y","Y","Y"
36922020,3692,2020,"GA0470000","GA0470000","","N","N",,"I","DOUGHERTY","DOUGHERTY CO SO ALBANY","Dougherty","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",114,8,122,96,6,102,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","DOUGHERTY","Albany, GA","Y","Y","Y"
36932020,3693,2020,"GA0470100","GA0470100","","N","N",,"I","ALBANY","ALBANY PD","Albany","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",71567,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",119,8,127,43,26,69,0,0,01-JAN-18,01-MAY-19,01-MAY-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","DOUGHERTY","Albany, GA","Y","Y","Y"
36942020,3694,2020,"GA0470200","GA0470200","","N","N",,"I","DOUGHERTY COUNTY POL DPT","DOUGHERTY COUNTY PD ALBANY","Dougherty County Police Department","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",15550,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",26,1,27,8,8,16,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-JAN-20,"N","DOUGHERTY","Albany, GA","Y","Y","Y"
36972020,3697,2020,"GA0470500","GA0470500","","N","N",,"I","DOUGHERTY CO BOARD OF ED","DOUGHERTY CO BRD EDUC DEPT SAFETY & SEC ALBANY","Dougherty County Board of Education","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-MAY-20,01-MAY-20,01-MAY-20,"N","DOUGHERTY","Albany, GA","Y","Y","Y"
36982020,3698,2020,"GA0470600","GA0470600","","N","N",,"I","ALBANY-DOUGHERTY MET D S","ALBANY DOUGHERTY METRO DRUG SQUAD ALBANY","Albany-Dougherty Metropolitan Drug Squad","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",15,2,17,4,2,6,0,0,01-JAN-18,01-MAY-20,01-MAY-20,,01-JUN-20,,"N","DOUGHERTY","Albany, GA","Y","Y","Y"
37002020,3700,2020,"GA0480000","GA0480000","","N","N",,"I","DOUGLAS","DOUGLAS CO SO DOUGLASVILLE","Douglas","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",106645,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",195,42,237,40,83,123,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-SEP-20,"N","DOUGLAS","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
37012020,3701,2020,"GA0480100","GA0480100","","N","N",,"I","DOUGLASVILLE","DOUGLASVILLE PD","Douglasville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",34409,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",79,3,82,16,12,28,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-SEP-19,01-AUG-19,01-SEP-19,"N","DOUGLAS","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
37022020,3702,2020,"GA0490000","GA0490000","","N","N",,"I","EARLY","EARLY CO SO BLAKELY","Early","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",5199,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",19,7,26,4,12,16,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","EARLY","Non-MSA","Y","Y","Y"
37032020,3703,2020,"GA0490100","GA0490100","","N","N",,"I","BLAKELY","BLAKELY PD","Blakely","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",4521,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,2,2,4,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","EARLY","Non-MSA","Y","Y","Y"
37052020,3705,2020,"GA0500000","GA0500000","","N","N",,"I","ECHOLS","ECHOLS CO SO STATENVILLE","Echols","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",3999,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",7,0,7,2,0,2,0,0,01-JAN-18,01-NOV-18,01-NOV-18,01-MAR-19,01-MAR-19,01-MAR-19,"N","ECHOLS","Valdosta, GA","Y","Y","Y"
37062020,3706,2020,"GA0510000","GA0510000","","N","N",,"I","EFFINGHAM","EFFINGHAM CO SO SPRINGFIELD","Effingham","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",48559,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",70,21,91,12,42,54,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-SEP-20,01-MAY-20,01-MAY-20,"N","EFFINGHAM","Savannah, GA","Y","Y","Y"
37082020,3708,2020,"GA0510200","GA0510200","","N","N",,"I","RINCON","RINCON PD","Rincon","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",10525,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",16,0,16,1,2,3,0,0,01-JAN-18,01-JUN-19,01-JUN-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","EFFINGHAM","Savannah, GA","Y","Y","Y"
37092020,3709,2020,"GA0510300","GA0510300","","N","N",,"I","SPRINGFIELD","SPRINGFIELD PD","Springfield","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",4281,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","EFFINGHAM","Savannah, GA","Y","Y","Y"
37102020,3710,2020,"GA0520000","GA0520000","","N","N",,"I","ELBERT","ELBERT CO SO ELBERTON","Elbert","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",14762,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",30,6,36,3,21,24,0,0,01-JAN-18,01-JAN-18,01-JAN-18,01-NOV-20,01-NOV-20,01-NOV-20,"N","ELBERT","Non-MSA","Y","Y","Y"
37112020,3711,2020,"GA0520100","GA0520100","","N","N",,"I","ELBERTON","ELBERTON PD","Elberton","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",4303,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,0,18,5,2,7,0,0,01-JAN-18,01-NOV-18,01-NOV-18,01-MAR-19,01-MAR-19,01-MAR-19,"N","ELBERT","Non-MSA","Y","Y","Y"
37142020,3714,2020,"GA0530100","GA0530100","","N","N",,"I","SWAINSBORO","SWAINSBORO","Swainsboro","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",7577,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,0,18,5,2,7,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-MAY-20,01-MAY-20,01-MAY-20,"N","EMANUEL","Non-MSA","Y","Y","Y"
37152020,3715,2020,"GA0530300","GA0530300","","N","N",,"I","TWIN CITY","TWIN CITY","Twin City","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1696,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-18,01-JUL-20,01-JUL-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","EMANUEL","Non-MSA","Y","Y","Y"
37192020,3719,2020,"GA0540100","GA0540100","","N","N",,"I","CLAXTON","CLAXTON PD","Claxton","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2185,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,1,5,6,0,0,01-JAN-18,01-DEC-18,01-DEC-18,01-JUN-19,01-JUN-19,01-JUN-19,"N","EVANS","Non-MSA","Y","Y","Y"
37202020,3720,2020,"GA0540200","GA0540200","","N","N",,"I","HAGAN","HAGAN PD","Hagan","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",962,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-18,01-JAN-20,01-JAN-20,,,,"N","EVANS","Non-MSA","Y","Y","Y"
37212020,3721,2020,"GA0550000","GA0550000","","N","N",,"I","FANNIN","FANNIN CO SO BLUE RIDGE","Fannin","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",23750,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",34,9,43,5,7,12,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","FANNIN","Non-MSA","Y","Y","Y"
